City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,puerto penasco,31.3167,-113.5333,18.84,52,98,4.92,MX,1680818366
367,lata,40.1629,-8.3327,14.95,58,6,1.23,PT,1680818366
368,shar,49.5886,81.0453,3.11,59,36,4.82,KZ,1680818366
369,innisfail,-17.5333,146.0333,25.1,80,40,1.42,AU,1680818366
370,yar-sale,66.8333,70.8333,-24.54,85,93,4.01,RU,1680818367
371,homer,59.6425,-151.5483,-1.64,66,0,7.72,US,1680818367
372,isangel,-19.55,169.2667,27.77,72,11,4.29,VU,1680818367
373,ust-tsilma,65.441,52.1498,-18.67,99,59,1.64,RU,1680818367
374,seoul,37.5683,126.9778,6.66,97,20,3.6,KR,1680818098
375,lorengau,-2.0226,147.2712,26.09,87,100,3.41,PG,1680818367
376,port blair,11.6667,92.75,26.2,79,35,2.06,IN,1680818367
377,te anau,-45.4167,167.7167,7.13,69,14,0.32,NZ,1680818368
378,inongo,-1.95,18.2667,23.85,86,100,1.66,CD,1680818368
379,mahebourg,-20.4081,57.7,24.03,94,75,1.54,MU,1680818368
380,qaqortoq,60.7167,-46.0333,-0.97,97,69,1.21,GL,1680818368
381,vila franca do campo,37.7167,-25.4333,14.23,79,100,5.76,PT,1680818369
382,port hardy,50.6996,-127.4199,9.1,76,100,12.86,CA,1680818369
383,minna,9.6139,6.5569,32.84,43,0,2.06,NG,1680818369
384,harrai,22.6167,79.2167,24.34,25,12,1.16,IN,1680818369
385,kruisfontein,-34.0033,24.7314,23.01,29,5,2.08,ZA,1680818369
386,itaituba,-4.2761,-55.9836,25.09,94,75,1.54,BR,1680818370
387,praia da vitoria,38.7333,-27.0667,16.14,77,40,8.25,PT,1680818370
388,nacala,-14.5428,40.6728,21.87,94,52,3.24,MZ,1680818370
389,kwinana,-32.25,115.7667,18.23,73,20,0.89,AU,1680818370
390,privolzhskiy,51.4,46.0333,10.17,37,83,5.05,RU,1680818370
391,amuntai,-2.4177,115.2494,22.3,99,100,1.05,ID,1680818370
392,noyabrsk,63.1994,75.4507,-26.76,98,14,4.58,RU,1680818371
393,toppenish,46.3774,-120.3087,14.83,58,100,1.77,US,1680818354
394,nome,64.5011,-165.4064,-18.24,65,20,0.0,US,1680818371
395,caraballeda,10.6112,-66.8522,27.04,65,53,6.17,VE,1680818371
396,nyaregyhaza,47.2617,19.5015,3.34,84,100,1.68,HU,1680818371
397,middle island,40.8843,-72.9373,20.92,81,75,4.12,US,1680818371
398,bambanglipuro,-7.95,110.2833,25.4,81,99,1.23,ID,1680818372
399,laguna,38.421,-121.4238,20.98,41,0,2.06,US,1680818160
400,pangnirtung,66.1451,-65.7125,-16.0,78,20,2.06,CA,1680818372
401,usinsk,65.9939,57.5281,-15.13,98,99,3.65,RU,1680818372
402,zapolyarnyy,69.4154,30.8136,1.6,89,98,9.43,RU,1680818372
403,spornoye,50.8448,37.2913,9.96,86,100,3.22,RU,1680818373
404,barrhead,55.7992,-4.3929,6.74,88,3,1.34,GB,1680818373
405,kadaya,50.9327,119.2911,-8.49,66,68,5.64,RU,1680818373
406,muisne,0.6,-80.0333,25.39,88,100,5.1,EC,1680818373
407,seryshevo,51.0933,128.3786,2.61,56,100,2.93,RU,1680818373
408,victoria,22.2855,114.1577,21.25,84,34,0.45,HK,1680818103
409,padang,-0.9492,100.3543,24.03,91,98,1.3,ID,1680818256
410,whitehorse,60.7161,-135.0538,4.45,60,100,4.12,CA,1680818141
411,bad wildungen,51.1196,9.1248,7.4,61,100,4.63,DE,1680818374
412,kulhudhuffushi,6.6221,73.07,27.9,72,29,1.13,MV,1680818374
413,dalby,-27.1833,151.2667,20.74,79,25,7.47,AU,1680818374
414,novovasylivka,46.8315,35.7536,7.39,69,99,2.52,UA,1680818374
415,makakilo city,21.3469,-158.0858,27.18,63,20,8.75,US,1680818375
416,linjiang,41.8069,126.9078,0.85,56,5,2.21,CN,1680818375
417,vestmannaeyjar,63.4427,-20.2734,5.79,63,86,8.72,IS,1680818375
418,changde,29.0464,111.6783,11.25,85,0,0.53,CN,1680818375
419,esik,43.3552,77.4525,3.68,53,55,3.45,KZ,1680818376
420,port-cartier,50.0334,-66.8654,-0.14,97,100,1.78,CA,1680818376
421,marawi,7.9986,124.2928,18.52,89,95,0.25,PH,1680818376
422,chiredzi,-21.05,31.6667,17.52,73,1,1.17,ZW,1680818376
423,paamiut,61.994,-49.6678,-0.77,83,100,2.99,GL,1680818376
424,axim,4.8699,-2.2405,27.47,81,96,3.73,GH,1680818376
425,awjilah,29.1081,21.2869,20.7,39,56,7.4,LY,1680818377
426,kalawit,8.0667,122.5167,23.52,84,100,2.42,PH,1680818377
427,susanville,40.4163,-120.653,13.91,33,75,2.57,US,1680818377
428,kigoma,-4.8769,29.6267,21.33,94,75,0.0,TZ,1680818378
429,paulo ramos,-4.2167,-45.1833,23.44,96,95,1.86,BR,1680818378
430,gedo,9.0167,37.45,11.56,91,100,0.8,ET,1680818378
431,uri,34.0833,74.0333,9.17,78,2,3.18,IN,1680818378
432,adre,13.4667,22.2,27.89,12,1,6.14,TD,1680818379
433,storforshei,66.4043,14.5233,3.88,56,68,3.6,NO,1680818379
434,sena madureira,-9.0656,-68.6569,25.35,89,97,1.18,BR,1680818379
435,enshi,30.3,109.4833,10.14,94,42,0.72,CN,1680818379
436,sao jose da coroa grande,-8.8978,-35.1478,26.12,82,68,4.36,BR,1680818379
437,huanan,46.2167,130.5167,5.08,28,55,4.5,CN,1680818379
438,necochea,-38.5473,-58.7368,20.08,58,96,5.67,AR,1680818380
439,abha,18.2164,42.5053,15.9,94,20,3.09,SA,1680818380
440,nabire,-3.3667,135.4833,24.05,86,99,0.93,ID,1680818106
441,correntina,-13.3433,-44.6367,24.96,62,96,1.29,BR,1680818380
442,ciechocinek,52.8791,18.7951,2.04,94,100,5.44,PL,1680818380
443,kayerkan,69.3497,87.7602,-35.9,100,100,1.26,RU,1680818380
444,manaure,11.7751,-72.4445,27.48,68,86,11.1,CO,1680818380
445,orlik,52.5178,99.825,-14.43,88,34,1.4,RU,1680818381
446,sao felix do xingu,-6.6447,-51.995,23.6,97,58,0.85,BR,1680818290
447,tveit,58.2337,8.122,2.57,82,75,5.14,NO,1680818381
448,lupiro,-8.3833,36.6667,20.48,99,97,1.08,TZ,1680818382
449,carutapera,-1.195,-46.02,24.87,83,100,3.7,BR,1680818382
450,niort,46.3333,-0.3333,9.54,91,55,2.26,FR,1680818382
451,dwarka,22.2394,68.9678,24.93,69,83,2.88,IN,1680818382
452,san lorenzo de el escorial,40.5914,-4.1474,14.69,28,3,1.57,ES,1680818383
453,kemijarvi,66.7131,27.4306,1.03,99,100,2.62,FI,1680818383
454,sosua,19.7667,-70.5167,24.95,88,40,7.72,DO,1680818383
455,nantucket,41.2835,-70.0995,11.19,93,100,4.12,US,1680818196
456,aden,12.7794,45.0367,27.68,73,28,8.67,YE,1680818384
457,tura,25.5198,90.2201,19.71,46,0,1.51,IN,1680818384
458,shimoda,34.6667,138.95,15.61,85,95,8.55,JP,1680818384
459,hua hin,12.5707,99.9588,25.65,69,29,2.14,TH,1680818384
460,pokrovskoye,47.4157,38.8971,9.8,89,100,1.25,RU,1680818384
461,monticello,45.3055,-93.7941,2.21,55,0,3.6,US,1680818206
462,tongliao,43.6125,122.2653,-1.19,20,0,6.24,CN,1680818385
463,jangaon,17.7167,79.1833,26.81,53,82,1.5,IN,1680818385
464,vanimo,-2.6741,141.3028,24.96,85,100,2.52,PG,1680818385
465,talcahuano,-36.7167,-73.1167,17.82,59,0,7.72,CL,1680818386
466,sal rei,16.1833,-22.9167,21.57,78,25,7.67,CV,1680818386
467,yairipok,24.6667,94.0667,14.03,70,0,0.36,IN,1680818386
468,okhotsk,59.3833,143.3,-18.78,74,5,5.78,RU,1680818386
469,odesskoye,54.2111,72.9651,2.75,92,96,7.85,RU,1680818387
470,camacha,33.0833,-16.3333,15.68,67,40,4.12,PT,1680818387
471,ixtapa,20.7,-105.2,26.24,67,26,1.79,MX,1680818387
472,visnes,59.3556,5.2242,4.56,56,86,5.66,NO,1680818387
473,broome,42.2506,-75.833,12.61,91,100,2.57,US,1680818387
474,kieta,-6.2167,155.6333,27.87,78,100,0.79,PG,1680818388
475,vila velha,-20.3297,-40.2925,24.97,88,40,4.12,BR,1680818388
476,khorramshahr,30.4397,48.1664,21.98,53,0,0.0,IR,1680818388
477,winchester,51.0651,-1.3187,7.49,87,75,2.57,GB,1680818388
478,rorvik,64.8621,11.2373,4.06,52,7,5.14,NO,1680818388
479,lakes entrance,-37.8811,147.981,15.65,87,100,4.73,AU,1680818233
480,charters towers,-20.1,146.2667,25.06,81,5,5.66,AU,1680818389
481,varkaus,62.3153,27.873,0.17,94,85,3.31,FI,1680818389
482,maceio,-9.6658,-35.7353,25.69,83,75,2.06,BR,1680817944
483,erzin,36.9559,36.2,11.34,91,17,2.73,TR,1680818389
484,zhezkazgan,47.8043,67.7144,8.07,81,89,4.24,KZ,1680818389
485,coquimbo,-29.9533,-71.3436,18.85,77,20,6.17,CL,1680817997
486,santa cruz cabralia,-16.2781,-39.0247,27.13,78,40,3.6,BR,1680818390
487,verkh-chebula,56.0308,87.6218,2.27,68,19,6.05,RU,1680818390
488,miloslavskoye,53.5815,39.4399,7.47,78,64,5.01,RU,1680818390
489,mareeba,-17.0,145.4333,24.69,91,47,0.71,AU,1680818390
490,iisalmi,63.5592,27.1907,-0.4,96,95,3.01,FI,1680818272
491,chernyshevskiy,63.0128,112.4714,-5.73,94,100,5.98,RU,1680818391
492,jizan,17.3333,42.6667,29.52,65,25,2.25,SA,1680818391
493,mayumba,-3.432,10.6554,26.59,84,98,0.93,GA,1680818391
494,san patricio,28.017,-97.5169,16.92,93,100,6.76,US,1680818391
495,ocos,14.5094,-92.1933,32.1,60,38,6.0,GT,1680818391
496,skibbereen,51.55,-9.2667,5.62,84,92,1.37,IE,1680818392
497,tall kayf,37.0833,41.0667,7.66,76,0,2.06,TR,1680818392
498,faanui,-16.4833,-151.75,28.48,70,100,4.75,PF,1680818392
499,villazon,-22.0866,-65.5942,15.34,26,4,2.99,BO,1680818392
500,presidencia roque saenz pena,-26.7852,-60.4388,22.35,79,40,2.18,AR,1680818392
501,selenduma,50.9131,106.2406,-3.19,41,19,1.39,RU,1680818393
502,alekseyevka,50.6309,38.6903,11.3,74,100,2.83,RU,1680818393
503,suntar,62.1444,117.6319,-6.22,91,100,4.66,RU,1680818393
504,praya,14.9215,-23.5087,23.3,73,20,7.2,CV,1680818393
505,ponta delgada,37.7333,-25.6667,14.4,88,75,2.57,PT,1680818394
506,caluquembe,-13.7833,14.6833,16.8,89,100,0.44,AO,1680818394
507,neiafu,-18.65,-173.9833,28.38,83,40,3.09,TO,1680818394
508,valdivia,-39.8142,-73.2459,16.05,74,74,1.0,CL,1680818394
509,tijucas,-27.2414,-48.6336,22.01,91,100,2.73,BR,1680818395
510,dingzhou,38.5131,114.9956,5.06,35,0,1.38,CN,1680818395
511,acapulco,16.8634,-99.8901,29.12,62,31,4.48,MX,1680818395
512,akdepe,42.0551,59.3788,13.05,47,93,3.11,TM,1680818395
513,plouzane,48.3833,-4.6167,8.03,87,0,3.09,FR,1680818395
514,berlevag,70.8578,29.0864,2.97,56,86,6.69,NO,1680818396
515,uvira,-3.4067,29.1458,21.78,86,76,0.56,CD,1680818396
516,winslow,35.0242,-110.6974,13.1,15,0,0.0,US,1680818179
517,verkh-usugli,52.7,115.1667,-13.28,75,9,1.07,RU,1680818396
518,poddorye,57.4695,31.1156,1.9,92,18,3.01,RU,1680818396
519,chicama,-7.8447,-79.1469,28.3,68,100,3.43,PE,1680818397
520,mount gambier,-37.8333,140.7667,13.42,92,100,2.56,AU,1680818397
521,cozumel,20.5083,-86.9458,30.04,65,20,5.14,MX,1680818256
522,tyret pervaya,53.6703,102.3106,-4.94,82,100,1.73,RU,1680818397
523,sorland,67.667,12.6934,4.92,84,8,4.4,NO,1680818398
524,polunochnoye,60.8697,60.4153,-14.07,93,43,1.85,RU,1680818398
525,iberia,29.9502,-91.7507,25.99,73,100,3.09,US,1680818398
526,vardo,70.3705,31.1107,1.99,64,97,12.35,NO,1680818399
527,tevaitoa,-16.7833,-151.5,28.51,71,100,4.85,PF,1680818399
528,goundam,16.4145,-3.6708,29.0,12,79,3.44,ML,1680818399
529,nizhnyaya maktama,54.8636,52.4281,1.88,77,55,6.11,RU,1680818399
530,manokwari,-0.8667,134.0833,25.14,81,100,3.24,ID,1680818400
531,bollnas,61.3482,16.3946,-3.36,97,81,1.0,SE,1680818400
532,pervomayskoye,43.919,46.7102,8.56,84,81,3.05,RU,1680818400
533,dalmau,26.0667,81.0333,24.1,21,11,4.36,IN,1680818403
534,kargil,34.5667,76.1,-8.91,87,19,1.22,IN,1680818403
535,lagoa vermelha,-28.2086,-51.5258,15.07,98,100,1.59,BR,1680818405
536,kidal,18.4411,1.4078,29.65,9,66,4.75,ML,1680818406
537,ishigaki,24.3448,124.1572,23.07,88,75,4.12,JP,1680818408
538,caravelas,-17.7125,-39.2481,25.03,82,16,3.08,BR,1680818408
539,kloulklubed,7.0419,134.2556,24.28,69,100,1.97,PW,1680818409
540,aban,56.67,96.06,1.73,65,100,5.39,RU,1680818410
541,beech grove,39.722,-86.09,11.03,42,94,3.09,US,1680818410
542,north platte,41.1239,-100.7654,13.95,21,46,7.6,US,1680818411
543,eyrarbakki,63.863,-21.1481,5.03,78,94,4.46,IS,1680818411
544,buin,-33.7333,-70.75,29.18,17,11,2.51,CL,1680818412
545,cacu,-18.5567,-51.1308,24.87,73,100,0.68,BR,1680818413
546,gusau,12.1628,6.6614,30.98,8,99,2.66,NG,1680818414
547,buala,-8.145,159.5921,28.61,69,100,1.61,SB,1680818414
548,itarema,-2.9248,-39.9167,24.72,88,100,3.03,BR,1680818135
549,tumsar,21.3833,79.7333,25.42,32,5,2.08,IN,1680818415
550,flinders,-34.5833,150.8552,20.03,87,87,2.68,AU,1680818416
551,samarai,-10.6167,150.6667,28.7,77,100,2.75,PG,1680818416
552,waingapu,-9.6567,120.2641,26.79,76,49,1.7,ID,1680818416
553,pontes e lacerda,-15.2261,-59.3353,22.42,96,91,1.07,BR,1680818417
554,huarmey,-10.0681,-78.1522,25.25,85,9,5.53,PE,1680818418
555,umea,63.8284,20.2597,1.96,69,0,1.54,SE,1680818418
556,plettenberg bay,-34.0527,23.3716,20.58,50,51,2.68,ZA,1680818419
557,natal,-5.795,-35.2094,26.36,83,40,2.57,BR,1680817969
558,freeport,40.6576,-73.5832,22.31,77,73,1.79,US,1680818420
559,porto novo,6.4965,2.6036,28.9,77,100,4.58,BJ,1680818420
560,biskamzha,53.4497,89.5272,-3.83,94,74,0.97,RU,1680818421
561,kovdor,67.5662,30.4758,0.94,100,100,3.59,RU,1680818421
562,ponta do sol,32.6667,-17.1,17.35,67,35,2.05,PT,1680818422
563,savinka,50.0785,47.0994,10.74,72,100,6.88,RU,1680818422
564,kutum,14.2,24.6667,23.21,11,94,4.58,SD,1680818423
565,saint john,45.2727,-66.0677,4.0,100,100,2.06,CA,1680818423
566,puerto colombia,10.9878,-74.9547,29.05,84,54,12.52,CO,1680818423
567,neuquen,-38.9516,-68.0591,25.94,36,0,1.03,AR,1680817923
568,waipawa,-41.4122,175.5153,12.86,64,93,4.48,NZ,1680818424
569,agutaya,11.148,120.9417,26.84,77,100,7.44,PH,1680818424
570,conceicao do araguaia,-8.2578,-49.2647,23.96,91,60,0.73,BR,1680818425
571,eenhana,-17.4667,16.3333,22.88,41,95,2.63,NA,1680818425
572,saint-doulchard,47.1037,2.352,10.25,98,81,1.76,FR,1680818425
573,alkhan-churt,43.35,44.78,7.7,82,100,1.98,RU,1680818426
574,manzanillo,20.3433,-77.1167,30.05,46,0,9.68,CU,1680818426
575,grand gaube,-20.0064,57.6608,24.1,78,32,0.89,MU,1680818426
576,mahibadhoo,3.7833,72.9667,27.76,74,11,1.71,MV,1680818426
577,mustasaari,63.1142,21.6822,4.97,60,0,3.09,FI,1680818427
578,galesong,-5.3166,119.3661,24.01,79,100,1.89,ID,1680818427
579,birjand,32.8663,59.2211,13.26,16,0,4.12,IR,1680818427
580,yunyang,33.4474,112.7142,8.92,39,4,1.76,CN,1680818128
581,chama,47.1821,8.4636,9.09,59,100,0.51,CH,1680818428
582,saint-joseph,-21.3667,55.6167,23.21,82,72,4.78,RE,1680818170
583,candolim,15.5181,73.7626,24.8,80,55,0.49,IN,1680818428
584,kungurtug,50.5994,97.5228,-13.04,94,66,0.92,RU,1680818428
585,don sak,9.3168,99.6918,27.69,74,4,3.49,TH,1680818428
586,ayan,56.45,138.1667,-8.22,67,100,1.68,RU,1680818429
587,tuy hoa,13.0833,109.3,22.42,95,80,1.35,VN,1680818429
588,todos santos,23.45,-110.2167,22.47,61,0,4.36,MX,1680818429
589,soe,-9.8607,124.284,19.13,84,100,0.81,ID,1680818430
590,rochegda,62.8,43.25,-12.52,97,15,1.66,RU,1680818430
